"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1126","Are these the same kids that @VINNYGUADAGNINO and @angelinamtvjs went to high school with #MadeInStatenIsland",FALSE,2,NA,2019-01-15 03:03:58,FALSE,NA,"1085009669750484992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlyssaJones624",0,FALSE,FALSE,NA,NA
"1127","If #MadeInStatenIsland isn't a documentary about #WuTangClan then it is irrelevant to me...Sorry MTV https://t.co/B3RAyWx295",FALSE,0,NA,2019-01-15 03:03:57,FALSE,NA,"1085009666646597632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WaynieTDot",0,FALSE,FALSE,NA,NA
"1128","This show looks horrible in a non entertaining way, but I'll watch since I'm bored.

#MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:03:57,FALSE,NA,"1085009666109771778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ghettogemi",0,FALSE,FALSE,NA,NA
"1129","If #MadeInStatenIsland isn’t good, I will rage😡",FALSE,1,NA,2019-01-15 03:03:56,FALSE,NA,"1085009660120322048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aimeecolemanx34",0,FALSE,FALSE,NA,NA
"1130","I am ready to see what #MadeInStatenIsland is all about! Let's do this! https://t.co/tZto2rJ5Gt",FALSE,22,NA,2019-01-15 03:03:53,FALSE,NA,"1085009647990460416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ItsMeAshleyWee",7,FALSE,FALSE,NA,NA
"1131","What a fucking joke already #MadeInStatenIsland",FALSE,7,NA,2019-01-15 03:03:46,FALSE,NA,"1085009618546368512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shadowed_Gates",1,FALSE,FALSE,NA,NA
"1132","Mommy giving this show a chance because I love @KarenGravanoVH1 #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:03:43,FALSE,NA,"1085009607020421121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LastQueens__",0,FALSE,FALSE,NA,NA
"1133","Karina was born in the streets... aint she from Arizona lol #MadeInStatenIsland",FALSE,57,NA,2019-01-15 03:03:38,FALSE,NA,"1085009585096871940",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iislandbreeze28",2,FALSE,FALSE,NA,NA
"1134","Time for some.. #MadeInStatenIsland 🤘🏼",FALSE,2,NA,2019-01-15 03:03:34,FALSE,NA,"1085009569875660801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ggreg617",1,FALSE,FALSE,NA,NA
"1135","We Want Dritaaaaa 😄 #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:03:22,FALSE,NA,"1085009518524813312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3ria__",0,FALSE,FALSE,NA,NA
"1136","We asked for Mobwives back. Not this.  #MadeInStatenIsland https://t.co/Rf7KZyuTob",FALSE,84,NA,2019-01-15 03:03:21,FALSE,NA,"1085009516167684096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChinJenelles",22,FALSE,FALSE,NA,NA
"1137","Now watching #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:03:20,FALSE,NA,"1085009509142142982",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NazzyNoBasic",0,FALSE,FALSE,NA,NA
"1138","#MadeInStatenIsland let’s see if this is good",FALSE,0,NA,2019-01-15 03:03:14,FALSE,NA,"1085009487390478336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hope4567",0,FALSE,FALSE,NA,NA
"1139","@jrudd424 @ItsMeAshleyWee @Phil16723 @NYorNothing OK, so how many guys are we going to see who Nella has gone out w… https://t.co/L83HDddbYq",FALSE,3,"jrudd424",2019-01-15 03:03:14,TRUE,"1085005154007568385","1085009484890681345","311075663","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","michaeljsherman",0,FALSE,FALSE,NA,NA
"1140","This show is Gna b real #MadeInStatenIsland #mtv",FALSE,0,NA,2019-01-15 03:03:14,FALSE,NA,"1085009483867348994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_h3rsh3y",0,FALSE,FALSE,NA,NA
"1141","I think #MadeInStatenIsland should’ve been on VH1 cause MTV didn’t give Mob wives a show, VH1 did https://t.co/LufjjFtRGV",FALSE,2,NA,2019-01-15 03:03:07,FALSE,NA,"1085009455979335680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","212Lexus",0,FALSE,FALSE,NA,NA
"1142","I can relate to this show too #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:03:07,FALSE,NA,"1085009454809128961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AshleyMontejo",0,FALSE,FALSE,NA,NA
"1143","Checcin this out #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:03:06,FALSE,NA,"1085009451554201600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AyeeAlixx",0,FALSE,FALSE,NA,NA
"1144","#MadeInStatenIsland  already looks good 😍💕",FALSE,0,NA,2019-01-15 03:03:01,FALSE,NA,"1085009430268260353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_sammiestone",0,FALSE,FALSE,NA,NA
"1145","Gonna watch #MadeinStatenIsland cause I went to #SJU in Staten Island 🤷🏻‍♀️",FALSE,0,NA,2019-01-15 03:02:57,FALSE,NA,"1085009415605010432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nbsweet19",0,FALSE,FALSE,NA,NA
"1146","lets see what #MadeInStatenIsland is about 🧐👀",FALSE,0,NA,2019-01-15 03:02:48,FALSE,NA,"1085009376698683393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nasiahsmom",0,FALSE,FALSE,NA,NA
"1147","Is anyone else watching #MadeInStatenIsland?",FALSE,0,NA,2019-01-15 03:02:44,FALSE,NA,"1085009360173056007",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","writefelissa",0,FALSE,FALSE,NA,NA
"1148","Why is there all these Mob and Cartel shows ? Like what’s the point.. who asked for this? #CartelCrew #MadeInStatenIsland #MTV",FALSE,2,NA,2019-01-15 03:02:41,FALSE,NA,"1085009345748840455",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","soPOSH_",0,FALSE,FALSE,NA,NA
"1149","let’s see what #MadeInStatenIsland is about",FALSE,1,NA,2019-01-15 03:02:32,FALSE,NA,"1085009307601649664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HO3PLEASE",0,FALSE,FALSE,NA,NA
"1150","Let’s see what this is all about. #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:02:31,FALSE,NA,"1085009306863362049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyOleander",0,FALSE,FALSE,NA,NA
"1151","#MadeInStatenIsland LETS GOO ! 🔥",FALSE,1,NA,2019-01-15 03:02:30,FALSE,NA,"1085009301452804097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chubbychuck_",0,FALSE,FALSE,NA,NA
"1152","The trashy reality tv continues in @Jessica_Jibert stomping grounds #MadeInStatenIsland",FALSE,1,NA,2019-01-15 03:02:20,FALSE,NA,"1085009258209570819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsJulieV",0,FALSE,FALSE,NA,NA
"1153","Y’all gon watch #MadeInStatenIsland ?#CartelCrew",FALSE,1,NA,2019-01-15 03:02:01,FALSE,NA,"1085009177435652098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mizj2u66",0,FALSE,FALSE,NA,NA
"1154","I’m only watching this for @karinaseabrook ! #MadeInStatenIsland",FALSE,0,NA,2019-01-15 03:01:29,FALSE,NA,"1085009044325236737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aydeejay11",0,FALSE,FALSE,NA,NA
"1155","#MadeInStatenIsland time!!! Let’s see @MobWivesVH1Boss how this one plays out!! https://t.co/zeZNWs2H7i",FALSE,7,NA,2019-01-15 03:01:21,FALSE,NA,"1085009009751531522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReadAndShadeRM",1,FALSE,FALSE,NA,NA
"1156","Debating live tweeting #MadeInStatenIsland #pizza",FALSE,1,NA,2019-01-15 03:01:07,FALSE,NA,"1085008953954746373",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","villagemaria",0,FALSE,FALSE,NA,NA
"1157","Me @ everyone and everything I know.

#MadeInStatenIsland starts right now! https://t.co/es26azADJX",FALSE,150,NA,2019-01-15 03:01:00,FALSE,NA,"1085008924644859904",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","MTV",34,FALSE,FALSE,NA,NA
"1158","I don’t know why I’m watching #TeenMom2 I’m definitely not watching #MadeInStatenIsland 
I only allow myself one ridiculous show a night.",FALSE,1,NA,2019-01-15 03:00:22,FALSE,NA,"1085008762728009728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skinnykiss",0,FALSE,FALSE,NA,NA
"1159","Don’t go anywhere! The series premiere of #MadeInStatenIsland starts right now on @MTV, followed by #TeenMom2: Afte… https://t.co/sAdu4tq4QU",FALSE,18,NA,2019-01-15 03:00:00,TRUE,NA,"1085008670985986051",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","TeenMom",6,FALSE,FALSE,NA,NA
"1160","The series premiere of #MadeInStatenIsland is HAPPENING NOW on @mtv! Tune in and tweet along with me! 📱 https://t.co/v3U3uKbqsg",FALSE,13,NA,2019-01-15 03:00:00,FALSE,NA,"1085008670860210176",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","statenislandmtv",7,FALSE,FALSE,NA,NA
"1161","I am so excited  for everyone to see #madeinstatenisland let’s Go statenislandmtv #MTV right now https://t.co/WwfTIVWmnl",FALSE,79,NA,2019-01-15 02:55:56,FALSE,NA,"1085007647282208768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KarenGravanoVH1",8,FALSE,FALSE,NA,NA
"1162",": Basically #MadeInStatenIsland is a typo, they meant Made Up in Staten Island. As in we’re making up this in State… https://t.co/aOScm3xMCv",FALSE,28,NA,2019-01-15 02:55:42,TRUE,NA,"1085007589514113025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ApercusDeMoi",9,FALSE,FALSE,NA,NA
"1163","Tonight I'll be live tweeting while watching #MadeInStatenIsland can't wait to see what's it all about!",FALSE,10,NA,2019-01-15 02:55:20,FALSE,NA,"1085007497361059842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GabeGravano",1,FALSE,FALSE,NA,NA
"1164","Damn, @MTV is really trying to push this #MadeInStatenIsland show 🙄. I think I’ve seen this commercial non stop",FALSE,1,NA,2019-01-15 02:54:27,FALSE,NA,"1085007276816113666",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","x_winter_rose_x",0,FALSE,FALSE,NA,NA
"1165","It's about that time, what doesn't kill you makes you a boss 😍😍🖤💯🇮🇹 #MadeInStatenIsland @MTV https://t.co/GNWKIudmow",FALSE,0,NA,2019-01-15 02:53:23,FALSE,NA,"1085007007797645313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_jennocide",0,FALSE,FALSE,NA,NA
"1166","#MadeInStatenIsland coming up next!! https://t.co/r8JTBzmyGc",FALSE,3,NA,2019-01-15 02:52:34,FALSE,NA,"1085006800519340033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReadAndShadeRM",0,FALSE,FALSE,NA,NA
"1167","Bosses aren't born, they're made.
The series premiere of #MadeInStatenIsland is coming up next! https://t.co/aBCej8ynOS",FALSE,0,NA,2019-01-15 02:50:03,FALSE,NA,"1085006168727175169",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mtvcanada",0,FALSE,FALSE,NA,NA
"1168","oh yeah #MadeInStatenIsland https://t.co/hAL94nc9To",FALSE,516,NA,2019-01-15 02:47:59,FALSE,NA,"1085005648507686914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sraffzzz",210,FALSE,FALSE,NA,NA
"1169",": Just saw the #MadeInStatenIsland commercial, question — 

Where did homeboy get his brow done? Cause he needs to… https://t.co/MsizP8xlmG",FALSE,0,NA,2019-01-15 02:43:34,TRUE,NA,"1085004534785732608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ApercusDeMoi",0,FALSE,FALSE,NA,NA
"1170","Everyone tune in to watch all the Weinberg’s on @MTVShows at 10. #MadeInStatenIsland",FALSE,4,NA,2019-01-15 02:30:41,FALSE,NA,"1085001294287433728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_Berg21",2,FALSE,FALSE,NA,NA
"1171","I’m here for #MadeInStatenIsland",FALSE,0,NA,2019-01-15 02:27:54,FALSE,NA,"1085000595285725185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AshleyMontejo",0,FALSE,FALSE,NA,NA
"1172","No that comes on at 10 #MadeInStatenIsland 😆 all of it be the same thing!! https://t.co/rwNnZ3p48R",FALSE,0,NA,2019-01-15 02:24:01,FALSE,NA,"1084999617232674820",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheePoshest",0,FALSE,FALSE,NA,NA
"1173","@_Sweeetness_ I hope #MadeInStatenIsland is better! I know Karen's daughter from Mob Wives is on it.",FALSE,1,"_Sweeetness_",2019-01-15 02:21:59,FALSE,"1084996348175372288","1084999105397616640","301809244","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IsntDaveOne",0,FALSE,FALSE,NA,NA
"1174","I’d rather watch mob wives than made in staten island #MadeInStatenIsland",FALSE,13,NA,2019-01-15 02:20:08,FALSE,NA,"1084998637145522176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rojasjaron",1,FALSE,FALSE,NA,NA
"1175","Super excited for #MadeInStatenIsland 🤩🇮🇹",FALSE,0,NA,2019-01-15 02:14:11,FALSE,NA,"1084997140315860998",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmDiMatteo",0,FALSE,FALSE,NA,NA
"1176","#TeenMom2
#MadeInStatenIsland is
basically alternate universe of #JerseyShore https://t.co/B1zq2FUFEV",FALSE,0,NA,2019-01-15 02:13:50,FALSE,NA,"1084997052919177216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abu_abdulbasir",0,FALSE,FALSE,NA,NA
"1177","#MadeInStatenIsland is about spoiled ass grandkids of mob bosses that glorify and highlight the injustice of the sy… https://t.co/qbY7f1lWlK",FALSE,2,NA,2019-01-15 02:13:43,TRUE,NA,"1084997025794531328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatgirlChelley",0,FALSE,FALSE,NA,NA
"1178","lol it's completely fake. that griselda's son is all gangsta on it but on a show about his mom he was acting all da… https://t.co/KM16uTgECl",FALSE,1,NA,2019-01-15 02:11:02,TRUE,NA,"1084996348175372288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_Sweeetness_",0,FALSE,FALSE,NA,NA
"1179","They're forging their own paths.
#MadeInStatenIsland starts in less than an hour! https://t.co/uCyZnSEmsC",FALSE,1,NA,2019-01-15 02:10:04,FALSE,NA,"1084996103790084096",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mtvcanada",0,FALSE,FALSE,NA,NA
"1180","Can't wait to watch #MadeInStatenIsland",FALSE,0,NA,2019-01-15 01:54:43,FALSE,NA,"1084992243180687360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chele174",0,FALSE,FALSE,NA,NA
"1181","Mob Kids  #MadeInStatenIsland",FALSE,0,NA,2019-01-15 01:50:15,FALSE,NA,"1084991117832187904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TieshaSweetTee",0,FALSE,FALSE,NA,NA
"1182","I’m so excited to see this show tonight !! Congratulations @KarenGravanoVH1 @karinaseabrook adambgonzalez arianajan… https://t.co/DWvVm4WMjj",FALSE,26,NA,2019-01-15 01:47:18,TRUE,NA,"1084990378279747584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Carlafacciolo",5,FALSE,FALSE,NA,NA
"1183","You’ve seen the glitz of Manhattan, but things happen a little differently on Staten Island. 🗽 Don’t forget to tune… https://t.co/wApiA0JJgU",FALSE,92,NA,2019-01-15 01:27:22,TRUE,NA,"1084985360516558848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ktgraham_",44,FALSE,FALSE,NA,NA
"1184","What a joke, @KarenGravanoVH1 really milking being daughter of a rat by now exploiting her daughter on… https://t.co/CZjbknkPdE",FALSE,2,NA,2019-01-15 01:08:46,TRUE,NA,"1084980678331154432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bkrayder",1,FALSE,FALSE,NA,NA
"1185","Coming up tonight on @NY1 #liveatten @amandafarinacci tells us why #mtv new #realityshow is under fire… https://t.co/YKUrwPRgFI",FALSE,7,NA,2019-01-15 01:04:46,TRUE,NA,"1084979671958278144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cherylwillsny1",6,FALSE,FALSE,NA,NA
"1186","Catch the #SeriesPremiere of @statenislandmtv tonight featuring music by @EamonOfficial and more! Click HERE! #MTV… https://t.co/DIAyVjs6Pt",FALSE,7,NA,2019-01-15 01:00:08,TRUE,NA,"1084978506285678596",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MTVsoundtrack",3,FALSE,FALSE,NA,NA
"1187","Only thing as amazing as @KarenGravanoVH1 is her beautiful daughter @karinaseabrook ! Beautiful ladies ♥️♥️ can't w… https://t.co/AFqOYKDzcA",FALSE,3,NA,2019-01-15 00:59:45,TRUE,NA,"1084978410147860480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kmarkz1",1,FALSE,FALSE,NA,NA
"1188","POLL: MTV's #MadeInStatenIsland premieres tonight, amid controversey that it doesn't accurately depict the borough.… https://t.co/y5BFBfU28k",FALSE,0,NA,2019-01-15 00:47:53,TRUE,NA,"1084975424122380288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1010WINS",1,FALSE,FALSE,NA,NA
"1189","#MadeInStatenIsland is a real fucking thing happening like.. coming from the streets of south shore 😂😂😂 bro u got o… https://t.co/zWsY3T91rp",FALSE,13,NA,2019-01-15 00:44:27,TRUE,NA,"1084974560926154757",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikePellegrino2",1,FALSE,FALSE,NA,NA
"1190","Counting down until #MadeInStatenIsland",FALSE,0,NA,2019-01-15 00:40:03,FALSE,NA,"1084973453311135750",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lori_berube",0,FALSE,FALSE,NA,NA
"1191","Cast of #MadeInStatenIsland @KarenGravanoVH1 @karinaseabrook @718cp @dennieaugustine make peace offering to Council… https://t.co/jcZdjJfsjn",FALSE,9,NA,2019-01-15 00:26:04,TRUE,NA,"1084969932729798656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","1010WINS",9,FALSE,FALSE,NA,NA
"1192","She’s right! Instead of respecting constituents like these 4 Staten Islanders, @JoeBorelliNYC finds ways to disresp… https://t.co/6b4GpULZIa",FALSE,0,NA,2019-01-15 00:01:16,TRUE,NA,"1084963693106999296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A_W_Farmer_",0,FALSE,FALSE,NA,NA
"1193","TONIGHT IS THE PREMIERE OF #MadeinStatenIsland ! Who’s watching?! 😍",FALSE,11,NA,2019-01-14 23:57:26,FALSE,NA,"1084962725573287936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MobWivesSupport",1,FALSE,FALSE,NA,NA
